Station_ID,Total_Count
846,410130.0
847,411170.0
848,529919.0
849,544371.0
850,246872.0
851,89334.0
852,217215.0
853,225058.0
854,290312.0
855,128600.0
856,0.0
857,221307.0
858,165730.0
859,343238.0
860,166111.0
861,1316939.0
862,176912.0
863,412489.0
864,890903.0
865,143144.0
866,87396.0
867,127461.0
868,330867.0
869,40446.0
870,348794.0
871,21145.0
872,282389.0
873,65185.0
874,112648.0
875,78077.0
876,366013.0
877,661385.0
878,116886.0
879,148803.0
880,463244.0
881,599780.0
882,396065.0
883,191932.0
884,93606.0
885,308908.0
886,147582.0
887,222547.0
888,311758.0
889,263754.0
890,153414.0
891,236728.0
892,75422.0
893,238804.0
894,137069.0
895,269735.0
896,174559.0
897,321381.0
898,416890.0
899,116686.0
900,583211.0
901,333645.0
902,361337.0
903,89309.0
904,241337.0
905,404119.0
906,18745.0
907,175050.0
908,144762.0
909,139037.0
910,56110.0
911,46971.0
912,312067.0
913,231391.0
914,384184.0
915,213712.0
916,760780.0
917,316756.0
918,153656.0
919,335513.0
920,36654.0
921,416704.0
922,219357.0
923,126343.0
924,74576.0
925,83966.0
926,255289.0
927,289629.0
928,339494.0
929,196045.0
930,247496.0
931,144029.0
932,96358.0
933,148272.0
934,172808.0
935,227743.0
936,415371.0
937,173837.0
938,12844.0
939,100548.0
940,92590.0
941,436395.0
942,122493.0
943,133823.0
944,163197.0
945,107814.0
946,265721.0
947,201881.0
948,102679.0
949,204381.0
950,243626.0
951,116115.0
952,21491.0
953,227913.0
954,189130.0
955,420988.0
956,473842.0
957,187746.0
958,274439.0
959,743815.0
960,249144.0
961,241384.0
962,56883.0
963,139046.0
964,311942.0
965,188080.0
966,225494.0
967,274645.0
968,923300.0
969,216699.0
970,109769.0
971,252375.0
972,280884.0
973,266658.0
974,244673.0
975,405377.0
976,228898.0
977,560936.0
978,260403.0
979,146931.0
980,10423.0
981,463091.0
982,491665.0
983,766932.0
984,103285.0
985,254986.0
986,210565.0
987,183578.0
988,497250.0
989,45529.0
990,180389.0
991,274950.0
992,329228.0
993,366673.0
994,182948.0
995,112964.0
996,347384.0
997,223738.0
998,397437.0
999,50382.0
1000,368203.0
1001,1326697.0
1002,126648.0
1003,440886.0
1004,176571.0
1005,186645.0
1006,455763.0
1007,73338.0
1008,319843.0
1009,412787.0
1010,171844.0
1011,104663.0
1012,121834.0
1013,305578.0
1014,506430.0
1015,446303.0
1016,234136.0
1017,138697.0
1018,131002.0
1019,561571.0
1020,262856.0
1021,215731.0
1022,1048336.0
1023,924630.0
1024,344908.0
1025,104390.0
1026,339289.0
1027,34778.0
1028,309414.0
1029,490798.0
1030,460019.0
1031,435107.0
1032,379856.0
1033,286768.0
1034,41489.0
1035,339910.0
1036,830402.0
1037,58166.0
1038,981758.0
1039,306095.0
1040,142862.0
1041,381964.0
1042,299295.0
1043,54743.0
1044,566060.0
1045,397898.0
1046,195292.0
1047,14006.0
1048,92113.0
1049,660312.0
1050,176806.0
1051,215960.0
1052,154998.0
1053,292242.0
1054,57854.0
1055,359719.0
1056,449334.0
1057,280291.0
1058,386052.0
1059,454005.0
1060,103917.0
1061,63024.0
1062,43648.0
1063,285068.0
1064,1015736.0
1065,124176.0
1066,336690.0
1067,224197.0
1068,631984.0
1069,273212.0
1070,416180.0
1071,187524.0
1072,29011.0
1073,337837.0
1074,435161.0
1075,177420.0
1076,539142.0
1077,190977.0
1078,121474.0
1079,179445.0
1080,398275.0
1081,241065.0
1082,294368.0
1083,175685.0
1084,180833.0
1085,233380.0
